t,y
9.0626,9.76373
9.064,9.75956
9.0654,9.7554
9.0668,9.75123
9.0682,9.74706
9.0696,9.74289
9.071,9.73873
9.0724,9.73456
9.0738,9.73039
9.0752,9.72622
9.0766,9.72205
9.078,9.71789
9.0794,9.71372
9.0808,9.70955
9.0822,9.70538
9.0836,9.70122
9.085,9.69705
9.0864,9.69288
9.0878,9.68871
9.0892,9.68454
9.0906,9.68038
9.092,9.67621
9.0934,9.67204
9.0948,9.66787
9.0962,9.66371
9.0976,9.65954
9.099,9.65537
9.1004,9.6512
9.1018,9.64703
9.1032,9.64287
9.1046,9.6387
9.106,9.63453
9.1074,9.63036
9.1088,9.6262
9.1102,9.62203
9.1116,9.61786
9.113,9.61369
9.1144,9.60953
9.1158,9.60536
9.1172,9.60119
9.1186,9.59702
9.12,9.59285
9.1214,9.58869
9.1228,9.58452
9.1242,9.58035
9.1256,9.57618
9.127,9.57202
9.1284,9.56785
9.1298,9.56368
9.1312,9.55951
9.1326,9.55534
9.134,9.55118
9.1354,9.54701
9.1368,9.54284
9.1382,9.53867
9.1396,9.53451
9.141,9.53034
9.1424,9.52617
9.1438,9.522
9.1452,9.51783
9.1466,9.51367
9.148,9.5095
9.1494,9.50533
9.1508,9.50116
9.1522,9.497
9.1536,9.49283
9.155,9.48866
9.1564,9.48449
9.1578,9.48032
9.1592,9.47616
9.1606,9.47199
9.162,9.46782
9.1634,9.46365
9.1648,9.45949
9.1662,9.45532
9.1676,9.45115
9.169,9.44698
9.1704,9.44281
9.1718,9.43865
9.1732,9.43448
9.1746,9.43031
9.176,9.42614
9.1774,9.42198
9.1788,9.41781
9.1802,9.41364
9.1816,9.40947
9.183,9.40531
9.1844,9.40114
9.1858,9.39697
9.1872,9.3928
9.1886,9.38863
9.19,9.38447
9.1914,9.3803
9.1928,9.37613
9.1942,9.37196
9.1956,9.3678
9.197,9.36363
9.1984,9.35946
9.1998,9.35529
9.2012,9.35112
9.2026,9.34696
9.204,9.34279
9.2054,9.33862
9.2068,9.33445
9.2082,9.33029
9.2096,9.32612
9.211,9.32195
9.2124,9.31778
9.2138,9.31361
9.2152,9.30945
9.2166,9.30528
9.218,9.30111
9.2194,9.29694
9.2208,9.29278
9.2222,9.28861
9.2236,9.28444
9.225,9.28027
9.2264,9.2761
9.2278,9.27194
9.2292,9.26777
9.2306,9.2636
9.232,9.25943
9.2334,9.25527
9.2348,9.2511
9.2362,9.24693
9.2376,9.24276
9.239,9.23859
9.2404,9.23443
9.2418,9.23026
9.2432,9.22609
9.2446,9.22192
9.246,9.21776
9.2474,9.21359
9.2488,9.20942
9.2502,9.20525
9.2516,9.20109
9.253,9.19692
9.2544,9.19275
9.2558,9.18858
9.2572,9.18441
9.2586,9.18025
9.26,9.17608
9.2614,9.17191
9.2628,9.16774
9.2642,9.16358
9.2656,9.15941
9.267,9.15524
9.2684,9.15107
9.2698,9.1469
9.2712,9.14274
9.2726,9.13857
9.274,9.1344
9.2754,9.13023
9.2768,9.12607
9.2782,9.1219
9.2796,9.11773
9.281,9.11356
9.2824,9.10939
9.2838,9.10523
9.2852,9.10106
9.2866,9.09689
9.288,9.09272
9.2894,9.08856
9.2908,9.08439
9.2922,9.08022
9.2936,9.07605
9.295,9.07188
9.2964,9.06772
9.2978,9.06355
9.2992,9.05938
9.3006,9.05521
9.302,9.05105
9.3034,9.04688
9.3048,9.04271
9.3062,9.03854
9.3076,9.03437
9.309,9.03021
9.3104,9.02604
9.3118,9.02187
9.3132,9.0177
9.3146,9.01354
9.316,9.00937
9.3174,9.0052
9.3188,9.00103
9.3202,8.99687
9.3216,8.9927
9.323,8.98853
9.3244,8.98436
9.3258,8.98019
9.3272,8.97603
9.3286,8.97186
9.33,8.96769
9.3314,8.96352
9.3328,8.95936
9.3342,8.95843
9.3356,8.95949
9.337,8.96055
9.3384,8.96161
9.3398,8.96267
9.3412,8.96374
9.3426,8.9648
9.344,8.96586
9.3454,8.96692
9.3468,8.96798
9.3482,8.96905
9.3496,8.97011
9.351,8.97117
9.3524,8.97223
9.3538,8.9733
9.3552,8.97436
9.3566,8.97542
9.358,8.97648
9.3594,8.97754
9.3608,8.97861
9.3622,8.97967
9.3636,8.98073
9.365,8.98179
9.3664,8.98286
9.3678,8.98392
9.3692,8.98498
9.3706,8.98604
9.372,8.9871
9.3734,8.98817
9.3748,8.98923
9.3762,8.99029
9.3776,8.99135
9.379,8.99241
9.3804,8.99348
9.3818,8.99454
9.3832,8.9956
9.3846,8.99666
9.386,8.99773
9.3874,8.99879
9.3888,8.99985
9.3902,9.00091
9.3916,9.00197
9.393,9.00304
9.3944,9.0041
9.3958,9.00516
9.3972,9.00622
9.3986,9.00729
9.4,9.00835
9.4014,9.00941
9.4028,9.01047
9.4042,9.01153
9.4056,9.0126
9.407,9.01366
9.4084,9.01472
9.4098,9.01578
9.4112,9.01685
9.4126,9.01791
9.414,9.01897
9.4154,9.02003
9.4168,9.02109
9.4182,9.02216
9.4196,9.02322
9.421,9.02428
9.4224,9.02534
9.4238,9.0264
9.4252,9.02747
9.4266,9.02853
9.428,9.02959
9.4294,9.03065
9.4308,9.03172
9.4322,9.03278
9.4336,9.03384
9.435,9.0349
9.4364,9.03596
9.4378,9.03703
9.4392,9.03809
9.4406,9.03915
9.442,9.04021
9.4434,9.04128
9.4448,9.04234
9.4462,9.0434
9.4476,9.04446
9.449,9.04552
9.4504,9.04659
9.4518,9.04765
9.4532,9.04871
9.4546,9.04977
9.456,9.05084
9.4574,9.0519
9.4588,9.05296
9.4602,9.05402
9.4616,9.05508
9.463,9.05615
9.4644,9.05721
9.4658,9.05827
9.4672,9.05933
9.4686,9.06039
9.47,9.06146
9.4714,9.06252
9.4728,9.06358
9.4742,9.06464
9.4756,9.06571
9.477,9.06677
9.4784,9.06783
9.4798,9.06889
9.4812,9.06995
9.4826,9.07102
9.484,9.07208
9.4854,9.07314
9.4868,9.0742
9.4882,9.07527
9.4896,9.07633
9.491,9.07739
9.4924,9.07845
9.4938,9.07951
9.4952,9.08058
9.4966,9.08164
9.498,9.0827
9.4994,9.08376
9.5008,9.08482
9.5022,9.08589
9.5036,9.08695
9.505,9.08801
9.5064,9.08907
9.5078,9.09014
9.5092,9.0912
9.5106,9.09226
9.512,9.09332
9.5134,9.09438
9.5148,9.09545
9.5162,9.09651
9.5176,9.09757
9.519,9.09863
9.5204,9.0997
9.5218,9.10076
9.5232,9.10182
9.5246,9.10288
9.526,9.10394
9.5274,9.10501
9.5288,9.10607
9.5302,9.10713
9.5316,9.10819
9.533,9.10926
9.5344,9.11032
9.5358,9.11138
9.5372,9.11244
9.5386,9.1135
9.54,9.11457
9.5414,9.11563
9.5428,9.11669
9.5442,9.11775
9.5456,9.11881
9.547,9.11988
9.5484,9.12094
9.5498,9.122
9.5512,9.12306
9.5526,9.12413
9.554,9.12519
9.5554,9.12625
9.5568,9.12731
9.5582,9.12837
9.5596,9.12944
9.561,9.1305
9.5624,9.13156
9.5638,9.13262
9.5652,9.13369
9.5666,9.13475
9.568,9.13581
9.5694,9.13687
9.5708,9.13793
9.5722,9.139
9.5736,9.14006
9.575,9.14112
9.5764,9.14218
9.5778,9.14324
9.5792,9.14431
9.5806,9.14537
9.582,9.14643
9.5834,9.14749
9.5848,9.14856
9.5862,9.14962
9.5876,9.15068
9.589,9.15174
9.5904,9.1528
9.5918,9.15387
9.5932,9.15493
9.5946,9.15599
9.596,9.15705
9.5974,9.15812
9.5988,9.15918
9.6002,9.16024
9.6016,9.1613
9.603,9.16236
9.6044,9.16343
9.6058,9.16449
9.6072,9.16555
9.6086,9.16661
9.61,9.16768
9.6114,9.16874
9.6128,9.1698
9.6142,9.17086
9.6156,9.17192
9.617,9.17299
9.6184,9.17405
9.6198,9.17511
9.6212,9.17617
9.6226,9.17723
9.624,9.1783
9.6254,9.17936
9.6268,9.18042
9.6282,9.18148
9.6296,9.18255
9.631,9.18361
9.6324,9.18467
9.6338,9.18573
9.6352,9.18679
9.6366,9.18786
9.638,9.18892
9.6394,9.18998
9.6408,9.19104
9.6422,9.19211
9.6436,9.19317
9.645,9.19423
9.6464,9.19529
9.6478,9.19635
9.6492,9.19742
9.6506,9.19848
9.652,9.19954
9.6534,9.2006
9.6548,9.20167
9.6562,9.20273
9.6576,9.20379
9.659,9.20485
9.6604,9.20591
9.6618,9.20698
9.6632,9.20804
9.6646,9.2091
9.666,9.21016
9.6674,9.21122
9.6688,9.21229
9.6702,9.21335
9.6716,9.21441
9.673,9.21547
9.6744,9.21654
9.6758,9.2176
9.6772,9.21866
9.6786,9.21972
9.68,9.22078
9.6814,9.22185
9.6828,9.22291
9.6842,9.22397
9.6856,9.22503
9.687,9.2261
9.6884,9.22716
9.6898,9.22822
9.6912,9.22928
9.6926,9.23034
9.694,9.23141
9.6954,9.23247
9.6968,9.23353
9.6982,9.23459
9.6996,9.23565
9.701,9.23672
9.7024,9.23778
9.7038,9.23884
9.7052,9.2399
9.7066,9.24097
9.708,9.24203
9.7094,9.24309
9.7108,9.24415
9.7122,9.24521
9.7136,9.24628
9.715,9.24734
9.7164,9.2484
9.7178,9.24946
9.7192,9.25053
9.7206,9.25159
9.722,9.25265
9.7234,9.25371
9.7248,9.25477
9.7262,9.25584
9.7276,9.2569
9.729,9.25796
9.7304,9.25902
9.7318,9.26009
9.7332,9.26115
9.7346,9.26221
9.736,9.26327
9.7374,9.26433
9.7388,9.2654
9.7402,9.26646
9.7416,9.26752
9.743,9.26858
9.7444,9.26964
9.7458,9.27071
9.7472,9.27177
9.7486,9.27283
9.75,9.27389
9.7514,9.27496
9.7528,9.27602
9.7542,9.27708
9.7556,9.27814
9.757,9.2792
9.7584,9.28027
9.7598,9.28133
9.7612,9.28239
9.7626,9.28345
9.764,9.28452
9.7654,9.28558
9.7668,9.28664
9.7682,9.2877
9.7696,9.28876
9.771,9.28983
9.7724,9.29089
9.7738,9.29195
9.7752,9.29301
9.7766,9.29407
9.778,9.29514
9.7794,9.2962
9.7808,9.29726
9.7822,9.29832
9.7836,9.29939
9.785,9.30045
9.7864,9.30151
9.7878,9.30257
9.7892,9.30363
9.7906,9.3047
9.792,9.30576
9.7934,9.30682
9.7948,9.30788
9.7962,9.30895
9.7976,9.31001
9.799,9.31107
9.8004,9.31213
9.8018,9.31319
9.8032,9.31426
9.8046,9.31532
9.806,9.31638
9.8074,9.31744
9.8088,9.31851
9.8102,9.31957
9.8116,9.32063
9.813,9.32169
9.8144,9.32275
9.8158,9.32382
9.8172,9.32488
9.8186,9.32594
9.82,9.327
9.8214,9.32806
9.8228,9.32913
9.8242,9.33019
9.8256,9.33125
9.827,9.33231
9.8284,9.33338
9.8298,9.33444
9.8312,9.3355
9.8326,9.33656
9.834,9.33762
9.8354,9.33869
9.8368,9.33975
9.8382,9.34081
9.8396,9.34187
9.841,9.34294
9.8424,9.344
9.8438,9.34506
9.8452,9.34612
9.8466,9.34718
9.848,9.34825
9.8494,9.34931
9.8508,9.35037
9.8522,9.35143
9.8536,9.35249
9.855,9.35356
9.8564,9.35462
9.8578,9.35568
9.8592,9.35674
9.8606,9.35781
9.862,9.35887
9.8634,9.35993
9.8648,9.36099
9.8662,9.36205
9.8676,9.36312
9.869,9.36418
9.8704,9.36524
9.8718,9.3663
9.8732,9.36737
9.8746,9.36843
9.876,9.36949
9.8774,9.37055
9.8788,9.37161
9.8802,9.37268
9.8816,9.37374
9.883,9.3748
9.8844,9.37586
9.8858,9.37693
9.8872,9.37799
9.8886,9.37905
9.89,9.38011
9.8914,9.38117
9.8928,9.38224
9.8942,9.3833
9.8956,9.38436
9.897,9.38542
9.8984,9.38648
9.8998,9.38755
9.9012,9.38861
9.9026,9.38967
9.904,9.39073
9.9054,9.3918
9.9068,9.39286
9.9082,9.39392
9.9096,9.39498
9.911,9.39604
9.9124,9.39711
9.9138,9.39817
9.9152,9.39923
9.9166,9.40029
9.918,9.40136
9.9194,9.40242
9.9208,9.40348
9.9222,9.40454
9.9236,9.4056
9.925,9.40667
9.9264,9.40773
9.9278,9.40879
9.9292,9.40985
9.9306,9.41092
9.932,9.41198
9.9334,9.41304
9.9348,9.4141
9.9362,9.41516
9.9376,9.41623
9.939,9.41729
9.9404,9.41835
9.9418,9.41941
9.9432,9.42047
9.9446,9.42154
9.946,9.4226
9.9474,9.42366
9.9488,9.42472
9.9502,9.42579
9.9516,9.42685
9.953,9.42791
9.9544,9.42897
9.9558,9.43003
9.9572,9.4311
9.9586,9.43216
9.96,9.43322
9.9614,9.43428
9.9628,9.43535
9.9642,9.43641
9.9656,9.43747
9.967,9.43853
9.9684,9.43959
9.9698,9.44066
9.9712,9.44172
9.9726,9.44278
9.974,9.44384
9.9754,9.4449
9.9768,9.44597
9.9782,9.44703
9.9796,9.44809
9.981,9.44915
9.9824,9.45022
9.9838,9.45128
9.9852,9.45234
9.9866,9.4534
9.988,9.45446
9.9894,9.45553
9.9908,9.45659
9.9922,9.45765
9.9936,9.45871
9.995,9.45978
9.9964,9.46084
9.9978,9.4619
9.9992,9.46296
10.0006,9.46402
10.002,9.46509
10.0034,9.46615
10.0048,9.46721
10.0062,9.46827
10.0076,9.46934
10.009,9.4704
10.0104,9.47146
10.0118,9.47252
10.0132,9.47358
10.0146,9.47465
10.016,9.47571
10.0174,9.47677
10.0188,9.47783
10.0202,9.47889
10.0216,9.47996
10.023,9.48102
10.0244,9.48208
10.0258,9.48314
10.0272,9.48421
10.0286,9.48527
10.03,9.48633
10.0314,9.48739
10.0328,9.48845
10.0342,9.48952
10.0356,9.49058
10.037,9.49164
10.0384,9.4927
10.0398,9.49377
10.0412,9.49483
10.0426,9.49589
10.044,9.49695
10.0454,9.49801
10.0468,9.49908
10.0482,9.50014
10.0496,9.5012
10.051,9.50226
10.0524,9.50332
10.0538,9.50439
10.0552,9.50545
10.0566,9.50651
10.058,9.50757
10.0594,9.50864
10.0608,9.5097
10.0622,9.51076
10.0636,9.51182
10.065,9.51288
10.0664,9.51395
10.0678,9.51501
10.0692,9.51607
10.0706,9.51713
10.072,9.5182
10.0734,9.51926
10.0748,9.52032
10.0762,9.52138
10.0776,9.52244
10.079,9.52351
10.0804,9.52457
10.0818,9.52563
10.0832,9.52669
10.0846,9.52776
10.086,9.52882
10.0874,9.52988
10.0888,9.53094
10.0902,9.532
10.0916,9.53307
10.093,9.53413
10.0944,9.53519
10.0958,9.53625
10.0972,9.53731
10.0986,9.53838
10.1,9.53944
10.1014,9.5405
10.1028,9.54156
10.1042,9.54263
10.1056,9.54369
10.107,9.54475
10.1084,9.54581
10.1098,9.54687
10.1112,9.54794
10.1126,9.549
10.114,9.55006
10.1154,9.55112
10.1168,9.55219
10.1182,9.55325
10.1196,9.55431
10.121,9.55537
10.1224,9.55643
10.1238,9.5575
10.1252,9.55856
10.1266,9.55962
10.128,9.56068
10.1294,9.56175
10.1308,9.56281
10.1322,9.56387
10.1336,9.56493
10.135,9.56599
10.1364,9.56706
10.1378,9.56812
10.1392,9.56918
10.1406,9.57024
10.142,9.5713
10.1434,9.57237
10.1448,9.57343
10.1462,9.57449
10.1476,9.57555
10.149,9.57662
10.1504,9.57768
10.1518,9.57874
10.1532,9.5798
10.1546,9.58086
10.156,9.58193
10.1574,9.58299
10.1588,9.58405
10.1602,9.58511
10.1616,9.58618
10.163,9.58724
10.1644,9.5883
10.1658,9.58936
10.1672,9.59042
10.1686,9.59149
10.17,9.59255
10.1714,9.59361
10.1728,9.59467
10.1742,9.59573
10.1756,9.5968
10.177,9.59786
10.1784,9.59892
10.1798,9.59998
10.1812,9.60105
10.1826,9.60211
10.184,9.60317
10.1854,9.60423
10.1868,9.60529
10.1882,9.60636
10.1896,9.60742
10.191,9.60848
10.1924,9.60954
10.1938,9.61061
10.1952,9.61167
10.1966,9.61273
10.198,9.61379
10.1994,9.61485
10.2008,9.61592
10.2022,9.61698
10.2036,9.61804
10.205,9.6191
10.2064,9.62017
10.2078,9.62123
10.2092,9.62229
10.2106,9.62335
10.212,9.62441
10.2134,9.62548
10.2148,9.62654
10.2162,9.6276
10.2176,9.62866
10.219,9.62972
10.2204,9.63079
10.2218,9.63185
10.2232,9.63291
10.2246,9.63397
10.226,9.63504
10.2274,9.6361
10.2288,9.63716
10.2302,9.63822
10.2316,9.63928
10.233,9.64035
10.2344,9.64141
10.2358,9.64247
10.2372,9.64353
10.2386,9.6446
10.24,9.64566
10.2414,9.64672
10.2428,9.64778
10.2442,9.64884
10.2456,9.64991
10.247,9.65097
10.2484,9.65203
10.2498,9.65309
10.2512,9.65415
10.2526,9.65522
10.254,9.65628
10.2554,9.65734
10.2568,9.6584
10.2582,9.65947
10.2596,9.66053
10.261,9.66159
10.2624,9.66265
10.2638,9.66371
10.2652,9.66478
10.2666,9.66584
10.268,9.6669
10.2694,9.66796
10.2708,9.66903
10.2722,9.67009
10.2736,9.67115
10.275,9.67221
10.2764,9.67327
10.2778,9.67434
10.2792,9.6754
10.2806,9.67646
10.282,9.67752
10.2834,9.67859
10.2848,9.67965
10.2862,9.68071
10.2876,9.68177
10.289,9.68283
10.2904,9.6839
10.2918,9.68496
10.2932,9.68602
10.2946,9.68708
10.296,9.68814
10.2974,9.68921
10.2988,9.69027
10.3002,9.69133
10.3016,9.69239
10.303,9.69346
10.3044,9.69452
10.3058,9.69558
10.3072,9.69664
10.3086,9.6977
10.31,9.69877
10.3114,9.69983
10.3128,9.70089
10.3142,9.70195
10.3156,9.70302
10.317,9.70408
10.3184,9.70514
10.3198,9.7062
10.3212,9.70726
10.3226,9.70833
10.324,9.70939
10.3254,9.71045
10.3268,9.71151
10.3282,9.71258
10.3296,9.71364
10.331,9.7147
10.3324,9.71576
10.3338,9.71682
10.3352,9.71789
10.3366,9.71895
10.338,9.72001
10.3394,9.72107
10.3408,9.72213
10.3422,9.7232
10.3436,9.72426
10.345,9.72532
10.3464,9.72638
10.3478,9.72745
10.3492,9.72851
10.3506,9.72957
10.352,9.73063
10.3534,9.73169
10.3548,9.73276
10.3562,9.73382
10.3576,9.73488
10.359,9.73594
10.3604,9.73701
10.3618,9.73807
10.3632,9.73913
10.3646,9.74019
10.366,9.74125
10.3674,9.74232
10.3688,9.74338
10.3702,9.74444
10.3716,9.7455
10.373,9.74656
10.3744,9.74763
10.3758,9.74869
10.3772,9.74975
10.3786,9.75081
10.38,9.75188
10.3814,9.75294
10.3828,9.754
10.3842,9.75506
10.3856,9.75612
10.387,9.75719
10.3884,9.75825
10.3898,9.75931
10.3912,9.76037
10.3926,9.76144
10.394,9.7625
10.3954,9.76356
10.3968,9.76462
10.3982,9.76568
10.3996,9.76675
10.401,9.76781
10.4024,9.76887
10.4038,9.76993
10.4052,9.771
10.4066,9.77206
10.408,9.77312
10.4094,9.77418
10.4108,9.77524
10.4122,9.77631
10.4136,9.77737
10.415,9.77843
10.4164,9.77949
10.4178,9.78055
10.4192,9.78162
10.4206,9.78268
10.422,9.78374
10.4234,9.7848
10.4248,9.78587
10.4262,9.78693
10.4276,9.78799
10.429,9.78905
10.4304,9.79011
10.4318,9.79118
10.4332,9.79224
10.4346,9.7933
10.436,9.79436
10.4374,9.79543
10.4388,9.79649
10.4402,9.79755
10.4416,9.79861
10.443,9.79967
10.4444,9.80074
10.4458,9.8018
10.4472,9.80286
10.4486,9.80392
10.45,9.80498
10.4514,9.80605
10.4528,9.80711
10.4542,9.80817
10.4556,9.80923
10.457,9.8103
10.4584,9.81136
10.4598,9.81242
10.4612,9.81348
10.4626,9.81454
10.464,9.81561
10.4654,9.81667
10.4668,9.81773
10.4682,9.81879
10.4696,9.81986
10.471,9.82092
10.4724,9.82198
10.4738,9.82304
10.4752,9.8241
10.4766,9.82517
10.478,9.82623
10.4794,9.82729
10.4808,9.82835
10.4822,9.82942
10.4836,9.83048
10.485,9.83154
10.4864,9.8326
10.4878,9.83366
10.4892,9.83473
10.4906,9.83579
10.492,9.83685
10.4934,9.83791
10.4948,9.83897
10.4962,9.84004
10.4976,9.8411
10.499,9.84216
10.5004,9.84322
10.5018,9.84429
10.5032,9.84535
10.5046,9.84641
10.506,9.84747
10.5074,9.84853
10.5088,9.8496
10.5102,9.85066
10.5116,9.85172
10.513,9.85278
10.5144,9.85385
10.5158,9.85491
10.5172,9.85597
10.5186,9.85703
10.52,9.85809
10.5214,9.85916
10.5228,9.86022
10.5242,9.86128
10.5256,9.86234
10.527,9.86341
10.5284,9.86447
10.5298,9.86553
10.5312,9.86659
10.5326,9.86765
10.534,9.86872
10.5354,9.86978
10.5368,9.87084
10.5382,9.8719
10.5396,9.87296
10.541,9.87403
10.5424,9.87509
10.5438,9.87615
10.5452,9.87721
10.5466,9.87828
10.548,9.87934
10.5494,9.8804
10.5508,9.88146
10.5522,9.88252
10.5536,9.88359
10.555,9.88465
10.5564,9.88571
10.5578,9.88677
10.5592,9.88784
10.5606,9.8889
10.562,9.88996
10.5634,9.89102
10.5648,9.89208
10.5662,9.89315
10.5676,9.89421
10.569,9.89527
10.5704,9.89633
10.5718,9.89739
10.5732,9.89846
10.5746,9.89952
10.576,9.90058
10.5774,9.90164
10.5788,9.90271
10.5802,9.90377
10.5816,9.90483
10.583,9.90589
10.5844,9.90695
10.5858,9.90802
10.5872,9.90908
10.5886,9.91014
10.59,9.9112
10.5914,9.91227
10.5928,9.91333
10.5942,9.91439
10.5956,9.91545
10.597,9.91651
10.5984,9.91758
10.5998,9.91864
10.6012,9.9197
10.6026,9.92076
10.604,9.92183
10.6054,9.92289
10.6068,9.92395
10.6082,9.92501
10.6096,9.92607
10.611,9.92714
10.6124,9.9282
10.6138,9.92926
10.6152,9.93032
10.6166,9.93138
10.618,9.93245
10.6194,9.93351
10.6208,9.93457
10.6222,9.93563
10.6236,9.9367
10.625,9.93776
10.6264,9.93882
10.6278,9.93988
10.6292,9.94094
10.6306,9.94201
10.632,9.94307
10.6334,9.94413
10.6348,9.94519
10.6362,9.94626
10.6376,9.94732
10.639,9.94838
10.6404,9.94944
10.6418,9.9505
10.6432,9.95157
10.6446,9.95263
10.646,9.95369
10.6474,9.95475
10.6488,9.95581
10.6502,9.95688
10.6516,9.95794
10.653,9.959
10.6544,9.96006
10.6558,9.96113
10.6572,9.96219
10.6586,9.96325
10.66,9.96431
10.6614,9.96537
10.6628,9.96644
10.6642,9.9675
10.6656,9.96856
10.667,9.96962
10.6684,9.97069
10.6698,9.97175
10.6712,9.97281
10.6726,9.97387
10.674,9.97493
10.6754,9.976
10.6768,9.97706
10.6782,9.97812
10.6796,9.97918
10.681,9.98025
10.6824,9.98131
10.6838,9.98237
10.6852,9.98343
10.6866,9.98449
10.688,9.98556
10.6894,9.98662
10.6908,9.98768
10.6922,9.98874
10.6936,9.9898
10.695,9.99087
10.6964,9.99193
10.6978,9.99299
10.6992,9.99405
10.7006,9.99512
10.702,9.99618
10.7034,9.99724
10.7048,9.9983
10.7062,9.99936
10.7076,10.0004
10.709,10.0015
10.7104,10.0026
10.7118,10.0036
10.7132,10.0047
10.7146,10.0057
10.716,10.0068
10.7174,10.0079
10.7188,10.0089
10.7202,10.01
10.7216,10.011
10.723,10.0121
10.7244,10.0132
10.7258,10.0142
10.7272,10.0153
10.7286,10.0164
10.73,10.0174
10.7314,10.0185
10.7328,10.0195
10.7342,10.0206
10.7356,10.0217
10.737,10.0227
10.7384,10.0238
10.7398,10.0249
10.7412,10.0259
10.7426,10.027
10.744,10.028
10.7454,10.0291
10.7468,10.0302
10.7482,10.0312
10.7496,10.0323
10.751,10.0334
10.7524,10.0344
10.7538,10.0355
10.7552,10.0365
10.7566,10.0376
10.758,10.0387
10.7594,10.0397
10.7608,10.0408
10.7622,10.0419
10.7636,10.0429
10.765,10.044
10.7664,10.045
10.7678,10.0461
10.7692,10.0472
10.7706,10.0482
10.772,10.0493
10.7734,10.0503
10.7748,10.0514
10.7762,10.0525
10.7776,10.0535
10.779,10.0546
10.7804,10.0557
10.7818,10.0567
10.7832,10.0578
10.7846,10.0588
10.786,10.0599
10.7874,10.061
10.7888,10.062
10.7902,10.0631
10.7916,10.0642
10.793,10.0652
10.7944,10.0663
10.7958,10.0673
10.7972,10.0684
10.7986,10.0695
10.8,10.0705
10.8014,10.0716
10.8028,10.0727
10.8042,10.0737
10.8056,10.0748
10.807,10.0758
10.8084,10.0769
10.8098,10.078
10.8112,10.079
10.8126,10.0801
10.814,10.0812
10.8154,10.0822
10.8168,10.0833
10.8182,10.0843
10.8196,10.0854
10.821,10.0865
10.8224,10.0875
10.8238,10.0886
10.8252,10.0897
10.8266,10.0907
10.828,10.0918
10.8294,10.0928
10.8308,10.0939
10.8322,10.095
10.8336,10.096
10.835,10.0971
10.8364,10.0981
10.8378,10.0992
10.8392,10.1003
10.8406,10.1013
10.842,10.1024
10.8434,10.1035
10.8448,10.1045
10.8462,10.1056
10.8476,10.1066
10.849,10.1077
10.8504,10.1088
10.8518,10.1098
10.8532,10.1109
10.8546,10.112
10.856,10.113
10.8574,10.1141
10.8588,10.1151
10.8602,10.1162
10.8616,10.1173
10.863,10.1183
10.8644,10.1194
10.8658,10.1205
10.8672,10.1215
10.8686,10.1226
10.87,10.1236
10.8714,10.1247
10.8728,10.1258
10.8742,10.1268
10.8756,10.1279
10.877,10.129
10.8784,10.13
10.8798,10.1311
10.8812,10.1321
10.8826,10.1332
10.884,10.1343
10.8854,10.1353
10.8868,10.1364
10.8882,10.1374
10.8896,10.1385
10.891,10.1396
10.8924,10.1406
10.8938,10.1417
10.8952,10.1428
10.8966,10.1438
10.898,10.1449
10.8994,10.1459
10.9008,10.147
10.9022,10.1481
10.9036,10.1491
10.905,10.1502
10.9064,10.1513
10.9078,10.1523
10.9092,10.1534
10.9106,10.1544
10.912,10.1555
10.9134,10.1566
10.9148,10.1576
10.9162,10.1587
10.9176,10.1598
10.919,10.1608
10.9204,10.1619
10.9218,10.1629
10.9232,10.164
10.9246,10.1651
10.926,10.1661
10.9274,10.1672
10.9288,10.1683
10.9302,10.1693
10.9316,10.1704
10.933,10.1714
10.9344,10.1725
10.9358,10.1736
10.9372,10.1746
10.9386,10.1757
10.94,10.1767
10.9414,10.1778
10.9428,10.1789
10.9442,10.1799
10.9456,10.181
10.947,10.1821
10.9484,10.1831
10.9498,10.1842
10.9512,10.1852
10.9526,10.1863
10.954,10.1874
10.9554,10.1884
10.9568,10.1895
10.9582,10.1906
10.9596,10.1916
10.961,10.1927
10.9624,10.1937
10.9638,10.1948
10.9652,10.1959
10.9666,10.1969
10.968,10.198
10.9694,10.1991
10.9708,10.2001
10.9722,10.2012
10.9736,10.2022
10.975,10.2033
10.9764,10.2044
10.9778,10.2054
10.9792,10.2065
10.9806,10.2076
10.982,10.2086
10.9834,10.2097
10.9848,10.2107
10.9862,10.2118
10.9876,10.2129
10.989,10.2139
10.9904,10.215
10.9918,10.216
10.9932,10.2171
10.9946,10.2182
10.996,10.2192
10.9974,10.2203
10.9988,10.2214
11.0002,10.2224
11.0016,10.2235
11.003,10.2245
11.0044,10.2256
11.0058,10.2267
11.0072,10.2277
11.0086,10.2288
11.01,10.2299
11.0114,10.2309
11.0128,10.232
11.0142,10.233
11.0156,10.2341
11.017,10.2352
11.0184,10.2362
11.0198,10.2373
11.0212,10.2384
11.0226,10.2394
11.024,10.2405
11.0254,10.2415
11.0268,10.2426
11.0282,10.2437
11.0296,10.2447
11.031,10.2458
11.0324,10.2469
11.0338,10.2479
11.0352,10.249
11.0366,10.25
11.038,10.2511
11.0394,10.2522
11.0408,10.2532
11.0422,10.2543
11.0436,10.2554
11.045,10.2564
11.0464,10.2575
11.0478,10.2585
11.0492,10.2596
11.0506,10.2607
11.052,10.2617
11.0534,10.2628
11.0548,10.2638
11.0562,10.2649
11.0576,10.266
11.059,10.267
11.0604,10.2681
11.0618,10.2692
11.0632,10.2702
11.0646,10.2713
11.066,10.2723
